species,margin1,margin2,margin3,margin4,margin5,margin6,margin7,margin8,margin9,margin10,margin11,margin12,margin13,margin14,margin15,margin16,margin17,margin18,margin19,margin20,margin21,margin22,margin23,margin24,margin25,margin26,margin27,margin28,margin29,margin30,margin31,margin32,margin33,margin34,margin35,margin36,margin37,margin38,margin39,margin40,margin41,margin42,margin43,margin44,margin45,margin46,margin47,margin48,margin49,margin50,margin51,margin52,margin53,margin54,margin55,margin56,margin57,margin58,margin59,margin60,margin61,margin62,margin63,margin64,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28,shape29,shape30,shape31,shape32,shape33,shape34,shape35,shape36,shape37,shape38,shape39,shape40,shape41,shape42,shape43,shape44,shape45,shape46,shape47,shape48,shape49,shape50,shape51,shape52,shape53,shape54,shape55,shape56,shape57,shape58,shape59,shape60,shape61,shape62,shape63,shape64,texture1,texture2,texture3,texture4,texture5,texture6,texture7,texture8,texture9,texture10,texture11,texture12,texture13,texture14,texture15,texture16,texture17,texture18,texture19,texture20,texture21,texture22,texture23,texture24,texture25,texture26,texture27,texture28,texture29,texture30,texture31,texture32,texture33,texture34,texture35,texture36,texture37,texture38,texture39,texture40,texture41,texture42,texture43,texture44,texture45,texture46,texture47,texture48,texture49,texture50,texture51,texture52,texture53,texture54,texture55,texture56,texture57,texture58,texture59,texture60,texture61,texture62,texture63,texture64
Quercus_Shumardii,0,0,0.066406,0.10547,0.015625,0,0,0,0.019531,0.001953,0,0.003906,0,0.072266,0.007812,0,0,0.001953,0.015625,0,0.044922,0.005859,0,0,0.017578,0,0.017578,0.042969,0.048828,0.003906,0.001953,0.005859,0,0,0,0.003906,0.015625,0.048828,0.001953,0.001953,0.011719,0.013672,0.001953,0.005859,0.066406,0,0.054688,0.003906,0.003906,0.001953,0.003906,0,0.003906,0.011719,0,0.001953,0.005859,0.015625,0.14258,0.017578,0,0.011719,0.025391,0.023438,0.00099027,0.0010692,0.0010318,0.00095617,0.00087774,0.00081956,0.00076896,0.0007407,0.00068857,0.00065447,0.00061966,0.00057851,0.0005608,0.00054844,0.00053357,0.00048444,0.0004381,0.00045212,0.00048923,0.00051935,0.00053907,0.00047772,0.00051529,0.00058325,0.00064928,0.00070445,0.00070776,0.0007362,0.00080549,0.00085757,0.00083081,0.00090272,0.00096059,0.00096697,0.00092801,0.00086544,0.00079537,0.00074394,0.00073251,0.00066534,0.00067278,0.0006495,0.00059213,0.00052784,0.0005726,0.00057255,0.00052182,0.00047591,0.00042322,0.0004586,0.00049811,0.0005009,0.00049125,0.00049702,0.00054878,0.00062769,0.00067086,0.00070113,0.000723,0.00077521,0.00082048,0.0008821,0.00091446,0.00091534,0.020508,0.009766,0.022461,0.013672,0.038086,0,0.008789,0.044922,0.007812,0.001953,0.027344,0.007812,0.013672,0.036133,0.005859,0.004883,0.007812,0.010742,0.00293,0.02832,0,0.006836,0.004883,0.004883,0.019531,0.015625,0.020508,0.019531,0.020508,0.020508,0.007812,0.012695,0,0.011719,0.024414,0,0.006836,0.027344,0.011719,0.003906,0,0.00293,0.012695,0.009766,0.008789,0.020508,0.022461,0.02832,0.019531,0.06543,0.013672,0.092773,0.013672,0.006836,0.03125,0.018555,0.012695,0.006836,0.011719,0,0,0.019531,0.00293,0.026367
Quercus_Suber,0.017578,0.009766,0.037109,0.029297,0,0.072266,0.03125,0,0,0.052734,0.042969,0.005859,0.027344,0,0.005859,0,0.021484,0.025391,0,0.027344,0.003906,0,0,0,0.001953,0.046875,0,0.009766,0.033203,0.023438,0,0,0.056641,0,0.023438,0.023438,0.033203,0.03125,0.005859,0,0,0.03125,0.011719,0.007812,0.048828,0.001953,0.011719,0.007812,0,0,0.017578,0,0.027344,0.003906,0.005859,0,0.013672,0.046875,0.027344,0.003906,0,0,0.033203,0,0.00075651,0.00071741,0.00067197,0.00062165,0.00057528,0.00053045,0.00048831,0.00044112,0.00039956,0.00035886,0.000322,0.00029006,0.00026176,0.00023913,0.00024317,0.00025421,0.00027364,0.00029748,0.00032745,0.00035874,0.0003898,0.00042207,0.00045444,0.0004768,0.00042374,0.00042405,0.00046612,0.00051235,0.00055978,0.00060883,0.00064987,0.00068541,0.00070652,0.00066436,0.00061657,0.00057137,0.00052652,0.00048175,0.00043889,0.00039809,0.00043745,0.00046181,0.00042998,0.00039023,0.00034901,0.00031109,0.00028105,0.00025806,0.00024781,0.00024385,0.00024985,0.0002675,0.00029612,0.00033135,0.00036765,0.00040855,0.00045145,0.0004978,0.00054361,0.00059061,0.00063866,0.0006887,0.00073743,0.0007798,0,0.001953,0,0.09668,0,0.026367,0.004883,0,0.010742,0.094727,0.022461,0,0.000977,0,0.015625,0,0.012695,0,0.058594,0.000977,0,0.000977,0.000977,0.039062,0.008789,0.043945,0,0,0.00293,0.006836,0.011719,0,0.16895,0,0.004883,0,0.087891,0.000977,0.006836,0.085938,0.000977,0,0.006836,0,0,0,0.004883,0,0.020508,0.009766,0.004883,0,0.048828,0.010742,0,0,0,0.032227,0.012695,0.013672,0,0.016602,0,0
Quercus_Texana,0.001953,0.003906,0.10156,0.087891,0.005859,0,0.001953,0,0.007812,0,0.009766,0.015625,0.011719,0.021484,0.009766,0,0.005859,0.025391,0.027344,0.013672,0.013672,0,0,0,0.011719,0.009766,0,0.03125,0.044922,0.001953,0.001953,0.001953,0.009766,0,0,0.005859,0.007812,0.066406,0.011719,0.001953,0.003906,0.023438,0.029297,0.005859,0.042969,0.001953,0.03125,0.015625,0.007812,0,0.001953,0,0.013672,0.005859,0,0,0,0.025391,0.15234,0.015625,0,0,0.044922,0.005859,0.00048575,0.0004325,0.000381,0.00033913,0.00026945,0.00020521,0.00015646,0.00016738,0.00024331,0.00030068,0.00036148,0.00042548,0.00041418,0.00037862,0.00036364,0.00037217,0.00043845,0.00039726,0.0003544,0.00034992,0.00038162,0.00040729,0.00035634,0.00029414,0.00023831,0.0001644,0.00017131,0.00022647,0.00029395,0.00036601,0.00036536,0.00041304,0.00048299,0.00049497,0.00042899,0.00036149,0.00031371,0.0002391,0.00016694,0.00011899,0.00015649,0.00022506,0.00030594,0.00039311,0.00042194,0.00037626,0.00040367,0.00047543,0.00054315,0.0005255,0.00045816,0.00038624,0.00039243,0.00040151,0.00032262,0.00024502,0.00017315,0.00011526,0.00013811,0.00021056,0.00028889,0.0003508,0.00041578,0.00048609,0.018555,0.001953,0.02832,0,0.048828,0,0.008789,0.038086,0.00293,0,0.022461,0.03125,0.010742,0.011719,0,0.000977,0,0.001953,0.000977,0.025391,0.00293,0.042969,0.001953,0,0.00293,0,0.00293,0.018555,0.007812,0.02832,0.005859,0.047852,0,0.043945,0.027344,0.063477,0,0.05957,0.011719,0.00293,0,0.010742,0.00293,0.000977,0.008789,0.060547,0.014648,0.070312,0.021484,0.021484,0.012695,0.026367,0,0.004883,0.030273,0.005859,0.026367,0,0.018555,0,0.014648,0.000977,0.00293,0.020508
Quercus_Trojana,0.007812,0.001953,0.03125,0.033203,0.023438,0,0.015625,0,0.005859,0.019531,0.003906,0.021484,0.013672,0.007812,0.023438,0,0.019531,0.013672,0.009766,0.013672,0.054688,0.007812,0,0,0.005859,0.013672,0.003906,0.03125,0.027344,0.011719,0.011719,0.001953,0.015625,0,0.009766,0.021484,0.021484,0.056641,0.011719,0.007812,0.005859,0.009766,0.042969,0.015625,0.021484,0.009766,0.056641,0.048828,0,0.019531,0.009766,0,0.042969,0.009766,0.017578,0.007812,0.011719,0.013672,0.041016,0.007812,0,0,0.027344,0,0.00076543,0.00069469,0.00064584,0.0005956,0.00054936,0.00053582,0.00052808,0.00054847,0.00058817,0.00065164,0.00070693,0.00078308,0.00085172,0.00093188,0.00098937,0.0010639,0.0011174,0.0011766,0.0012518,0.0013115,0.0013877,0.0014464,0.0014985,0.0014131,0.0013784,0.001299,0.0012345,0.0011412,0.0010814,0.00099989,0.00092144,0.0008483,0.00078091,0.00071996,0.00067185,0.00063346,0.00059957,0.0005905,0.0005944,0.00061081,0.00063877,0.00068273,0.00072949,0.00079314,0.00085662,0.00093261,0.0010052,0.0010825,0.0011665,0.0012541,0.0013454,0.0014231,0.001429,0.0015359,0.0015289,0.0014215,0.0013793,0.00129,0.0011976,0.0011233,0.0010463,0.00097395,0.00089559,0.00082926,0.071289,0.004883,0.000977,0.018555,0,0.012695,0.016602,0,0.03418,0.18164,0,0,0.005859,0.012695,0.000977,0,0.012695,0,0.0625,0.006836,0,0,0.004883,0.00293,0.005859,0.005859,0.077148,0,0.000977,0.006836,0.004883,0,0.049805,0.014648,0.008789,0,0.009766,0.008789,0.055664,0.05957,0.043945,0.000977,0.013672,0.054688,0.00293,0.00293,0.006836,0,0.017578,0.000977,0,0,0.004883,0.026367,0.00293,0,0.004883,0.003906,0.019531,0,0,0,0.016602,0.017578
Quercus_Variabilis,0.011719,0.017578,0.11523,0.019531,0.015625,0.013672,0.017578,0.003906,0.001953,0.021484,0.017578,0.019531,0.046875,0,0.027344,0,0.019531,0.005859,0.003906,0.021484,0,0,0,0,0.001953,0.035156,0,0.019531,0.041016,0.021484,0.001953,0.001953,0.011719,0.001953,0.013672,0.017578,0.027344,0.039062,0.029297,0.009766,0.005859,0.011719,0.007812,0.03125,0.017578,0.005859,0.003906,0.017578,0.013672,0,0.017578,0,0.039062,0.009766,0.001953,0,0.023438,0.023438,0.064453,0,0.001953,0,0.029297,0,0.00039619,0.00044961,0.00048286,0.00046115,0.00034969,0.00034556,0.00045488,0.00056243,0.00063783,0.00058378,0.00052751,0.00062346,0.00071963,0.00067109,0.00075866,0.0008088,0.00073207,0.00075563,0.00066413,0.00057374,0.00064344,0.00063446,0.00054895,0.0004496,0.00036736,0.00045782,0.00057138,0.00054935,0.00048572,0.00044632,0.00036404,0.00027032,0.00021238,0.00026214,0.00032811,0.00040953,0.00049687,0.00049008,0.0005339,0.00049236,0.00045523,0.00043893,0.00050865,0.00058755,0.00062272,0.00065276,0.00072588,0.00075463,0.00083422,0.00086575,0.00077048,0.00075155,0.00065768,0.0006524,0.00063572,0.00055047,0.00052489,0.00055368,0.00050001,0.00041688,0.00034842,0.00027549,0.00031407,0.00031113,0.041992,0.032227,0.011719,0.004883,0.046875,0,0.058594,0.012695,0,0.004883,0,0.046875,0,0,0,0,0.047852,0,0.00293,0.030273,0,0,0.012695,0,0,0,0.044922,0.021484,0.010742,0.001953,0.001953,0,0,0.058594,0.000977,0,0,0.078125,0.008789,0.000977,0.000977,0,0.008789,0.009766,0.024414,0.071289,0.035156,0.13379,0,0,0,0,0,0,0.042969,0,0.055664,0,0.009766,0,0,0,0,0.024414
Quercus_Vulcanica,0.013672,0.013672,0.013672,0.005859,0.007812,0.003906,0.027344,0,0,0.019531,0.009766,0.019531,0.017578,0,0.025391,0,0.017578,0.011719,0.03125,0.011719,0.011719,0.015625,0.025391,0.060547,0.005859,0.023438,0.003906,0.007812,0.019531,0.005859,0.015625,0.007812,0.003906,0.007812,0.005859,0.005859,0.005859,0.019531,0.029297,0.005859,0.003906,0.013672,0.039062,0.005859,0.013672,0.003906,0.017578,0.13477,0,0.003906,0.009766,0.003906,0.054688,0,0.082031,0.015625,0.003906,0.015625,0.005859,0.007812,0.001953,0.009766,0.015625,0,0.00043696,0.00049192,0.00053216,0.00047633,0.00042199,0.00037438,0.00033235,0.00028837,0.00028076,0.00028076,0.00026805,0.00021449,0.00018017,0.00014627,0.00014352,0.00018891,0.00024527,0.00027931,0.00031883,0.00032625,0.00026622,0.00019657,0.00013545,0.00019118,0.00025584,0.0003248,0.00038136,0.00038278,0.00032257,0.0003157,0.00037593,0.00040999,0.00043559,0.00046546,0.00040939,0.00040119,0.00034817,0.00029126,0.00027574,0.00034211,0.00034648,0.00028966,0.00022453,0.00016368,0.00012973,0.00020022,0.00026489,0.00031767,0.0002981,0.00023863,0.00018636,0.00014922,0.00016393,0.00020424,0.00025571,0.0003106,0.00029683,0.00027229,0.00025101,0.00025929,0.00028916,0.00031086,0.00035102,0.00038542,0.032227,0.032227,0.014648,0.001953,0.011719,0.011719,0.040039,0.033203,0.024414,0.000977,0,0,0.017578,0.018555,0,0,0.009766,0.009766,0.010742,0.016602,0,0.001953,0.088867,0,0.005859,0,0.006836,0.008789,0.003906,0.024414,0.017578,0,0,0.050781,0.017578,0,0,0.061523,0.009766,0.012695,0,0.008789,0.016602,0.00293,0.066406,0.054688,0.047852,0,0.029297,0.006836,0,0.00293,0.001953,0.014648,0.005859,0,0.056641,0,0.006836,0,0,0,0.024414,0.056641
Quercus_x_Hispanica,0.003906,0.007812,0.03125,0.025391,0.013672,0.001953,0.029297,0.003906,0,0.009766,0.019531,0.019531,0.011719,0,0.017578,0,0.017578,0.009766,0.023438,0.021484,0.054688,0,0,0,0.003906,0.041016,0,0.009766,0.033203,0.009766,0,0,0.064453,0.001953,0.003906,0.03125,0.019531,0.048828,0.011719,0.005859,0,0.03125,0.021484,0.005859,0.033203,0.007812,0.041016,0.050781,0,0.027344,0.013672,0,0.058594,0.003906,0.015625,0.001953,0.019531,0.013672,0.029297,0.007812,0.003906,0,0.005859,0,0.00068977,0.00064863,0.00060646,0.00056517,0.00052289,0.00048172,0.0004409,0.0004007,0.00036286,0.00032634,0.00029154,0.00025967,0.00022815,0.00020586,0.00018746,0.00017598,0.00017274,0.00017954,0.00019407,0.00021573,0.00024268,0.00027282,0.00030844,0.00034554,0.0003822,0.00042168,0.0004611,0.00050159,0.00054165,0.00058343,0.00061207,0.00061383,0.00064069,0.00061903,0.00060305,0.00056104,0.00051956,0.00047867,0.00043818,0.00039834,0.00035997,0.00032402,0.00028897,0.0002581,0.00022957,0.00020573,0.00018728,0.00017448,0.0001758,0.00018863,0.0002052,0.0002324,0.00025944,0.00028801,0.00032068,0.00035229,0.00038507,0.00042084,0.0004573,0.00049426,0.00053253,0.00057229,0.00061455,0.0006587,0,0.004883,0,0.057617,0,0.026367,0,0,0.024414,0.13379,0,0,0.004883,0.02832,0,0,0.003906,0,0.038086,0.001953,0,0,0.000977,0.012695,0.015625,0.024414,0,0,0.038086,0.012695,0.077148,0,0.17773,0,0.008789,0,0.014648,0,0.005859,0.035156,0.041992,0.001953,0.009766,0,0,0,0.006836,0,0.03125,0.004883,0,0.004883,0.035156,0.051758,0,0,0,0.00293,0.029297,0,0,0.001953,0.02832,0.000977
Quercus_x_Turneri,0.007812,0.041016,0.015625,0.066406,0,0.015625,0.003906,0.007812,0,0.011719,0.042969,0.005859,0.074219,0,0.007812,0,0.009766,0.042969,0.015625,0.007812,0.013672,0,0,0,0,0.021484,0,0.005859,0.056641,0.003906,0.001953,0,0.021484,0,0.001953,0.033203,0.015625,0.021484,0.003906,0.005859,0,0.044922,0.011719,0,0.048828,0.001953,0.015625,0.025391,0.001953,0.011719,0.041016,0,0.021484,0.001953,0.029297,0.001953,0,0.083984,0.037109,0.005859,0,0,0.029297,0.001953,0.00047413,0.00042945,0.00039184,0.00037979,0.00037113,0.00038662,0.00031964,0.00027373,0.00020913,0.0002024,0.00023208,0.00028798,0.00034868,0.00035343,0.0003662,0.00042541,0.00038444,0.00033369,0.00026396,0.00019197,0.00012123,9.7059E-05,0.00016209,0.00024975,0.00034007,0.00037853,0.00043989,0.00039229,0.00032308,0.00027683,0.00033512,0.0004052,0.00046414,0.00048841,0.00050354,0.00044825,0.00037678,0.00033773,0.00040097,0.0003777,0.00031513,0.00022602,0.00014504,9.1067E-05,0.00013858,0.0002213,0.00029469,0.00031307,0.00038647,0.00036895,0.00035845,0.0002912,0.00031965,0.00031741,0.00026577,0.00020436,0.000173,0.00021825,0.00026076,0.00029599,0.00034489,0.00034818,0.00035413,0.00040652,0.014648,0.010742,0.013672,0.001953,0.008789,0.008789,0.037109,0.014648,0.021484,0,0,0.001953,0.027344,0.006836,0,0.036133,0.018555,0.001953,0.040039,0.007812,0.000977,0,0.012695,0,0.001953,0.000977,0.025391,0.025391,0.003906,0.018555,0.008789,0,0,0.10449,0.016602,0,0,0.033203,0.006836,0.006836,0,0.013672,0.017578,0.12207,0.033203,0.0625,0.008789,0.006836,0.003906,0.00293,0,0.000977,0.000977,0.040039,0.073242,0,0.014648,0,0.013672,0,0,0.001953,0.023438,0.020508
Rhododendron_x_Russellianum,0.042969,0.052734,0.013672,0.033203,0,0.10938,0.009766,0,0,0.005859,0.052734,0.001953,0.095703,0,0.001953,0,0.005859,0.042969,0.015625,0.015625,0,0,0,0,0.001953,0.011719,0,0.003906,0.056641,0.005859,0,0,0.009766,0,0.023438,0.033203,0.009766,0.001953,0.001953,0,0,0.050781,0.015625,0.003906,0.052734,0,0.005859,0.003906,0,0,0.0625,0,0.009766,0,0.007812,0,0.009766,0.03125,0.033203,0.007812,0,0,0.044922,0,0.0010171,0.001031,0.0010736,0.0011283,0.0012003,0.0012781,0.0013742,0.0014653,0.0015822,0.0016926,0.0018292,0.0019399,0.0020601,0.0021489,0.0023099,0.002273,0.0021215,0.0020337,0.0019373,0.0018238,0.0017118,0.001594,0.0014902,0.0013997,0.0013167,0.0012362,0.0011809,0.0011106,0.0010905,0.0010874,0.0010538,0.0010363,0.0010675,0.0010938,0.0011349,0.0011526,0.0011891,0.0012936,0.0012675,0.0013573,0.0014482,0.0015445,0.0016469,0.0016798,0.0017991,0.0019227,0.0019592,0.0019776,0.0019658,0.0019222,0.0018547,0.0017698,0.0016778,0.0015997,0.0015066,0.0014176,0.0013184,0.001274,0.0012153,0.0011541,0.0011041,0.0010623,0.0010246,0.0010084,0,0.000977,0.001953,0.021484,0,0.071289,0,0,0.019531,0.035156,0.000977,0,0.054688,0.007812,0,0,0.003906,0,0.005859,0.00293,0,0,0,0.021484,0.053711,0.000977,0,0,0.007812,0.024414,0.001953,0,0.2998,0,0.013672,0,0.025391,0,0.008789,0.004883,0.20313,0.007812,0.001953,0,0,0,0.001953,0,0.015625,0.005859,0,0,0.014648,0.003906,0,0,0,0.000977,0.009766,0.000977,0,0.00293,0.041016,0
Salix_Fragilis,0,0,0.013672,0.03125,0.10547,0,0,0,0.013672,0.001953,0,0.005859,0.003906,0.001953,0.029297,0,0.007812,0,0.046875,0.001953,0.001953,0,0,0,0.005859,0.027344,0,0.056641,0.001953,0.027344,0.019531,0.017578,0.003906,0.001953,0,0,0.007812,0.035156,0.023438,0.037109,0.11523,0.001953,0,0.039062,0,0.056641,0.011719,0,0.023438,0,0.001953,0,0.027344,0.12891,0,0.013672,0.001953,0,0.029297,0.013672,0.001953,0,0.001953,0,0.00043141,0.0004836,0.00049719,0.00044745,0.00039891,0.00035403,0.00032257,0.00031391,0.00032495,0.0003092,0.00026522,0.00023399,0.000195,0.0001523,0.00013279,0.00015754,0.00020512,0.00025625,0.00027993,0.00031393,0.00032758,0.00027582,0.00022073,0.00017536,0.00015763,0.00020582,0.00026182,0.00030969,0.00031855,0.00029329,0.00032507,0.00037201,0.00042156,0.00038808,0.00034302,0.00031407,0.00034676,0.00032656,0.00027677,0.00022382,0.00019037,0.00021582,0.00027017,0.00031296,0.00035015,0.00032295,0.00027985,0.00026924,0.00027634,0.00022688,0.00017618,0.00012829,0.00010288,0.00012747,0.00017755,0.00022024,0.00026052,0.00031146,0.00033077,0.00031815,0.00029266,0.00029629,0.00033505,0.00038361,0,0.001953,0,0.010742,0,0.010742,0,0,0.085938,0,0.026367,0,0.001953,0.027344,0.049805,0,0.020508,0.00293,0.00293,0.001953,0,0.022461,0.00293,0.042969,0.000977,0.13086,0,0,0.010742,0.005859,0.013672,0,0.013672,0,0.000977,0,0.038086,0,0.000977,0.00293,0,0.003906,0,0,0,0,0.001953,0,0.041992,0.038086,0.014648,0,0.026367,0.005859,0,0,0,0.13086,0.019531,0.079102,0,0.10547,0.001953,0
Salix_Intergra,0.033203,0.005859,0.037109,0.042969,0.009766,0.039062,0.041016,0,0,0.046875,0.025391,0.003906,0.033203,0,0.005859,0,0.023438,0.025391,0.007812,0.019531,0.001953,0,0,0.003906,0,0.048828,0,0.035156,0.03125,0.048828,0.001953,0.005859,0.042969,0,0.019531,0.015625,0.019531,0.007812,0.013672,0.005859,0.005859,0.027344,0.011719,0.021484,0.017578,0.001953,0,0.005859,0,0.001953,0.005859,0,0.042969,0.001953,0.017578,0.001953,0.029297,0.027344,0.035156,0.003906,0,0,0.037109,0,0.00047784,0.00052406,0.00055819,0.00053322,0.00048224,0.00049999,0.00042452,0.00034412,0.00033336,0.00042383,0.00044428,0.00039779,0.00031112,0.00023649,0.00015035,0.00019558,0.00029469,0.00036392,0.00034678,0.00028444,0.00026731,0.00024044,0.00022668,0.00025359,0.00031867,0.00035967,0.00035767,0.00038322,0.00043789,0.00048191,0.00052465,0.00059098,0.00063692,0.00068668,0.00061698,0.00054227,0.00051004,0.00044533,0.0004076,0.00038913,0.00035956,0.00031645,0.00026574,0.00026905,0.00024488,0.00025666,0.00028455,0.00028764,0.0003282,0.00033843,0.000267,0.00018893,0.00013215,0.00021092,0.00029311,0.00034749,0.00039912,0.00033755,0.00025987,0.0003192,0.00041701,0.0004402,0.00038535,0.00046732,0.10254,0.017578,0.015625,0.005859,0.004883,0.073242,0.057617,0.010742,0.008789,0.014648,0,0,0.038086,0,0,0,0.02832,0,0.001953,0.024414,0,0,0.001953,0,0.030273,0,0.02832,0.003906,0,0.063477,0,0,0,0.064453,0.025391,0,0,0.050781,0.052734,0.02832,0.000977,0,0.018555,0.021484,0.001953,0.043945,0.017578,0.001953,0,0,0,0,0,0.001953,0.008789,0,0.02832,0,0.003906,0,0,0,0,0.09668
Sorbus_Aria,0.005859,0.009766,0.025391,0.011719,0.029297,0.013672,0.019531,0,0.005859,0.013672,0.001953,0.033203,0.019531,0.003906,0.03125,0,0.027344,0.003906,0,0.009766,0.037109,0.009766,0,0.001953,0.025391,0.041016,0.003906,0.023438,0.009766,0.013672,0.021484,0.029297,0.007812,0,0.003906,0.021484,0.007812,0.027344,0.046875,0.037109,0.011719,0.003906,0.021484,0.027344,0.005859,0.005859,0.046875,0.054688,0.003906,0.029297,0.013672,0,0.029297,0.015625,0.017578,0.029297,0.013672,0.001953,0.009766,0.001953,0,0,0.019531,0.001953,0.00073026,0.00071096,0.00067528,0.00062775,0.00057672,0.0005254,0.00048467,0.00044154,0.00040495,0.00036142,0.00035365,0.00035063,0.00031817,0.00027039,0.00028871,0.00030757,0.00031011,0.00026966,0.00032485,0.00037882,0.0004309,0.00044701,0.00043396,0.00049237,0.00055004,0.00061191,0.00058868,0.0006395,0.00070523,0.00075722,0.00078855,0.00082366,0.00076373,0.000732,0.00070072,0.00064003,0.00059605,0.00060896,0.00055099,0.00049208,0.00043847,0.00046986,0.00042513,0.00036647,0.00030498,0.00030556,0.0002921,0.00026567,0.00031806,0.00031677,0.00031466,0.00033788,0.00038143,0.00041339,0.00046055,0.00049016,0.00053186,0.00058094,0.00062722,0.00066194,0.00071504,0.00077975,0.00083153,0.00076474,0,0.003906,0,0,0,0.004883,0,0,0.073242,0,0.007812,0,0.000977,0.037109,0,0,0.032227,0,0.004883,0.001953,0,0.012695,0.005859,0.000977,0,0.11621,0,0,0.1582,0,0.071289,0,0,0,0,0,0.009766,0,0,0,0,0.007812,0,0,0,0,0,0,0.038086,0.13281,0,0,0.083008,0.02832,0,0,0,0.1084,0.03418,0,0,0.021484,0.003906,0
Tilia_Oliveri,0.005859,0.007812,0.0625,0.029297,0.013672,0.011719,0.039062,0,0.005859,0.037109,0.027344,0.001953,0.023438,0,0.003906,0,0.019531,0.021484,0.023438,0.027344,0.001953,0.005859,0,0,0,0.037109,0.001953,0.017578,0.029297,0.025391,0,0,0.013672,0,0.009766,0.019531,0.021484,0.037109,0.017578,0,0.015625,0.015625,0.009766,0.009766,0.011719,0.013672,0.015625,0.001953,0,0.013672,0.015625,0.001953,0.042969,0.003906,0.044922,0,0.03125,0.033203,0.050781,0.011719,0.001953,0,0.052734,0.001953,0.0010131,0.00094903,0.00089347,0.00083654,0.00078066,0.00072714,0.00067101,0.00061831,0.00056865,0.00051139,0.0004568,0.00040733,0.00035908,0.00032238,0.00029128,0.00027089,0.00027083,0.00027996,0.00031029,0.00035425,0.00039787,0.00045007,0.00050048,0.00055017,0.00060565,0.0006618,0.00072463,0.00078746,0.00085047,0.00091295,0.00097305,0.0010293,0.00098389,0.00092517,0.00087081,0.00081358,0.00075762,0.00069895,0.00064411,0.00059153,0.00053793,0.00048752,0.000445,0.00040305,0.00036739,0.00033437,0.00030718,0.00030055,0.00030503,0.00032001,0.00034794,0.00037839,0.000421,0.00046569,0.00051047,0.00056357,0.00061905,0.00067787,0.0007379,0.00079863,0.00086521,0.00092861,0.00098788,0.001046,0,0.004883,0,0.12305,0,0,0,0,0,0.042969,0,0,0,0,0,0,0.013672,0.004883,0.030273,0.006836,0,0,0.012695,0.10156,0.025391,0.026367,0,0,0.001953,0,0.019531,0,0.24414,0,0.000977,0,0.15234,0,0.004883,0.026367,0.003906,0,0.015625,0,0.018555,0,0.012695,0,0,0.004883,0,0,0.069336,0.010742,0,0,0,0.001953,0.012695,0.00293,0,0.003906,0,0
Tilia_Platyphyllos,0.001953,0.001953,0.019531,0.013672,0.041016,0,0.042969,0,0.005859,0.007812,0.003906,0.021484,0.007812,0.001953,0.035156,0,0.009766,0.005859,0.003906,0.019531,0.011719,0.005859,0,0.007812,0.003906,0.033203,0,0.042969,0.023438,0.035156,0.029297,0.005859,0.009766,0,0.003906,0.013672,0.011719,0.080078,0.029297,0.027344,0.019531,0.015625,0.003906,0.027344,0.019531,0.033203,0.039062,0.042969,0.009766,0.001953,0.009766,0,0.050781,0.013672,0.023438,0.005859,0.009766,0.003906,0.021484,0.007812,0,0.003906,0.009766,0.007812,0.0016312,0.0016798,0.0016122,0.0015267,0.0014336,0.0013416,0.0012456,0.0011491,0.0010573,0.00095924,0.00086659,0.00077365,0.00068891,0.00062548,0.00055903,0.00050033,0.00045919,0.0004339,0.00044722,0.00050807,0.00057229,0.00063311,0.00070056,0.00078845,0.00086666,0.00095373,0.0010307,0.0011101,0.0011985,0.001281,0.0013533,0.0013985,0.0014519,0.0014263,0.0013832,0.0013415,0.0012668,0.0011887,0.0011066,0.0010265,0.00094845,0.00086399,0.00078488,0.00070776,0.00063916,0.00058209,0.00053378,0.00049733,0.00048286,0.00048617,0.00051891,0.00056112,0.00063258,0.00070961,0.00079684,0.00088108,0.00097682,0.0010712,0.0011697,0.0012662,0.0013662,0.0014231,0.0014734,0.0015635,0.013672,0.006836,0.021484,0.001953,0.000977,0.003906,0.033203,0.020508,0.006836,0,0.063477,0,0.004883,0.022461,0,0,0.00293,0.000977,0.010742,0.024414,0,0.060547,0.00293,0,0.013672,0.010742,0.000977,0.037109,0.038086,0.018555,0.026367,0.013672,0,0.008789,0.010742,0,0,0.054688,0.010742,0.004883,0,0.000977,0.008789,0.00293,0.008789,0.030273,0.054688,0.000977,0.010742,0.039062,0.056641,0.008789,0.001953,0.026367,0,0.006836,0.036133,0.009766,0.021484,0,0,0.045898,0.001953,0.075195
